,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,tweet_cleaned
36,407141382881824768,"RT @AP: UPDATE: A photo of a NYC train derailment taken by a witness shows 8 cars derailed, with none in the water: http://t.co/L1hv7S0MeM …",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : update <allcaps> : a photo of a nyc <allcaps> train derailment taken by a witness shows <number> cars derailed , with none in the water : <url>"
37,407141638751154176,RT @PzFeed: TRAIN DERAILMENT IN NEW YORK CITY: -5 TRAINS DERAILED -3 DEAD LIVE - http://t.co/ozqVgRtko7 @JoeMaggio http://t.co/Fs4nfXxq2f,Media,Affected individuals,Related and informative,rt <allcaps> <user> : train <allcaps> derailment <allcaps> in <allcaps> new <allcaps> york <allcaps> city <allcaps> : <number> trains <allcaps> derailed <allcaps> <number> dead <allcaps> live <allcaps> - <url> <user> <url>
38,407141684875505665,RT @Jamesbedell: On the Metro north derailment reports that cars were in the water are FALSE.,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : on the metro north derailment reports that cars were in the water are false <allcaps> .
39,407142125290393600,RT @MichaelSkolnik: aerial photo of the train derailment (via @SheldonDutes4NY) #MetroNorth http://t.co/POLVgPKADG,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : aerial photo of the train derailment -LRB- via <user> -RRB- <hashtag> metronorth <url>
40,407142192386289665,"Train derailment in the Bronx, New York. Looks like some carriages are in the river. Video by @SheldonDutes4NY  https://t.co/bwMXFDgQgN",Media,Other Useful Information,Related and informative,"train derailment in the bronx , new york . looks like some carriages are in the river . video by <user> <url>"
41,407142494410117120,RT @thesundaytimes: Latest: A passenger train has derailed in New York. Multiple injuries reported. (Photo: @KellyWBZ) http://t.co/S0DPo0V3…,Media,Affected individuals,Related and informative,rt <allcaps> <user> : latest : a passenger train has derailed in new york . multiple injuries reported . -LRB- photo : <user> -RRB- <url>
42,407143140299407360,RT @BuzzFeedNews: A Metro-North Passenger Train Has Derailed In New York City http://t.co/KBrauBoILn,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : a metro-north passenger train has derailed in new york city <url>
43,407143157084585985,"RT @BBCWorld: New York City train derailment: Witness quoted by @AP says some carriages in water, but unclear from pictures http://t.co/axb…",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : new york city train derailment : witness quoted by <user> says some carriages in water , but unclear from pictures <url>"
44,407143698146000896,"RT @samsteinhp: RT @cnnbrk: At least 2 people have died in train derailment in Bronx, a New York City police source tells CNN. http://t.co/…",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : rt <allcaps> <user> : at least <number> people have died in train derailment in bronx , a new york city police source tells cnn <allcaps> . <url> /"
45,407143979176984576,"RT @cnnbrk: At least 2 people have died in train derailment in Bronx, a New York City police source tells CNN. http://t.co/P3w6ttpXFP",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : at least <number> people have died in train derailment in bronx , a new york city police source tells cnn <allcaps> . <url>"
46,407144608335155200,RT @ByGinaJewellery: Thought are with those involved in the New York metro derailment. Too much tragedy this weekend!,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : thought are with those involved in the new york metro derailment . too much tragedy this weekend !
47,407144625090985985,Holy shit RT @TexasHedger: Pictures of Metro North Train Derailment: http://t.co/O6nE4MRGiu  http://t.co/p5y5hUu6rE  http://t.co/s3GnJtXBPo,Outsiders,Other Useful Information,Related and informative,holy shit rt <allcaps> <user> : pictures of metro north train derailment : <url> <url> <url>
48,407144625112354816,RT @MichaelSkolnik: at least 2 have died in train derailment in the Bronx. #MetroNorth (via @CNN),Media,Affected individuals,Related and informative,rt <allcaps> <user> : at least <number> have died in train derailment in the bronx . <hashtag> metronorth -LRB- via <user> -RRB-
49,407144998376075264,@gregcohen @BreakingNews: Unknown number of injuries in New York City train derailment near Metro-North Spuyten Duyvil station in the Bronx,Media,Affected individuals,Related and informative,<user> <user> : unknown number of injuries in new york city train derailment near metro-north spuyten duyvil station in the bronx
50,407145052931387392,#mta #metronorth #derailment http://t.co/H7gp5fDBI0,Outsiders,Other Useful Information,Related - but not informative,<hashtag> mta <hashtag> metronorth <hashtag> derailment <url>
51,407146365739741185,Metro-North passenger train derails in NYC: Police and witnesses say a Metro-North passenger train has derailed... http://t.co/OzHjZ28ulV,Media,Other Useful Information,Related and informative,metro-north passenger train derails in nyc <allcaps> : police and witnesses say a metro-north passenger train has derailed . <repeat> <url>
52,407146390889168896,RT @SkyNewsBreak: Ap: Police say a Metro-North passenger train has derailed in New York City,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : ap : police say a metro-north passenger train has derailed in new york city
53,407146516735090688,RT @etu_009freshkid: Train Derails in New York City: Police confirm that a Metro-North passenger train has derailed in the Bronx to... http…,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : train derails in new york city : police confirm that a metro-north passenger train has derailed in the bronx to . <repeat> http
54,407146697089753089,"RT @KeatonFoxNBC5: NEW YORK (AP) -- Fire department: `Multiple injuries' in NYC passenger train derailment, severity unclear.",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : new <allcaps> york <allcaps> -LRB- ap <allcaps> -RRB- -- fire department : ` multiple injuries ' in nyc <allcaps> passenger train derailment , severity unclear ."
55,407146986492928000,"RT @AP: BREAKING: Fire department: Multiple injuries in NYC passenger train derailment, severity unclear: http://t.co/rfy4zzrXQa -MM",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : breaking <allcaps> : fire department : multiple injuries in nyc <allcaps> passenger train derailment , severity unclear : <url> - mm <allcaps>"
56,407146994868948992,"everyone enjoy your sunday roasts and have a lovely sunday,my prayers goes out to those hurt or killed in the train derailment in new york.",Outsiders,Sympathy and support,Related - but not informative,"everyone enjoy your sunday roasts and have a lovely sunday , my prayers goes out to those hurt or killed in the train derailment in new york ."
57,407147171042304000,"RT @Christie_x: sooo much horrible stuff happening right now, a passenger train has just derailed in New York, hope everyone affected is ok…",Outsiders,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : so <elong> much horrible stuff happening right now , a passenger train has just derailed in new york , hope everyone affected is ok"
58,407147368170020865,"Train derails in New York: A Metro-North train derailed Sunday morning at Spuyten Duyvil station in the Bronx,... http://t.co/xAGZIZFKMa",Media,Other Useful Information,Related and informative,"train derails in new york : a metro-north train derailed sunday morning at spuyten duyvil station in the bronx , . <repeat> <url>"
59,407147548542263296,Praying everyone on the metro north derailment is ok.,Outsiders,Sympathy and support,Related - but not informative,praying everyone on the metro north derailment is ok .
60,407147988935798785,RT @JamieShupak: Metro North train derailment in the Bronx was the 5:54am Poughkeepsie to Grand Central. photo via @danielcohen: http://t.c…,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : metro north train derailment in the bronx was the <number> am poughkeepsie to grand central . photo via <user> : <url>
61,407148219622514689,RT @nycjim: Metro North car at water’s edge after derailment. via @JonMaggio http://t.co/Psac4nLIq8 http://t.co/NLo3vsbwVr,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : metro north car at waters edge after derailment . via <user> <url> <url>
62,407148261578121216,RT @MichaelSkolnik: aerial photo of the train derailment (via @SheldonDutes4NY) #MetroNorth http://t.co/POLVgPKADG,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : aerial photo of the train derailment -LRB- via <user> -RRB- <hashtag> metronorth <url>
63,407148278342770689,RT @nycjim: Wow. “@NJerzyFireAlert: AERIAL PICTURE METRO NORTH TRAIN DERAILMENT IN BRONX NYC. @PzFeed http://t.co/yU2ZxnFY9r”,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : wow . <user> : aerial <allcaps> picture <allcaps> metro <allcaps> north <allcaps> train <allcaps> derailment <allcaps> in <allcaps> bronx <allcaps> nyc <allcaps> . <user> <url>
64,407148446110330881,"RT @BBCBreaking: A Metro-North passenger train has derailed in New York City, and a number of injuries are reported http://t.co/fISiSFeTm7",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : a metro-north passenger train has derailed in new york city , and a number of injuries are reported <url>"
65,407148450305028098,"RT @AP: BREAKING: Fire department: Multiple injuries in NYC passenger train derailment, severity unclear: http://t.co/rfy4zzrXQa -MM",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : breaking <allcaps> : fire department : multiple injuries in nyc <allcaps> passenger train derailment , severity unclear : <url> - mm <allcaps>"
66,407148618085568513,RT @WSJ: Breaking: A Metro-North passenger train has derailed in New York City.  http://t.co/fl6ywO6Uvj,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : breaking : a metro-north passenger train has derailed in new york city . <url>
67,407148882314149888,"RT @AFP: #UPDATE: New York train derailment occurred near Spuyten Duyvil station, next to the Hudson River, Fire Dept says http://t.co/0zFw…",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : <hashtag> update <allcaps> : <allcaps> new york train derailment occurred near spuyten duyvil station , next to the hudson river , fire dept says <url>"
68,407149108814954496,RT @AP: BREAKING: Police say a Metro-North passenger train has derailed in New York City; some cars in water.,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : breaking <allcaps> : police say a metro-north passenger train has derailed in new york city ; some cars in water .
69,407149238837993473,RT @WSJ: Breaking: A Metro-North passenger train has derailed in New York City.  http://t.co/fl6ywO6Uvj,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : breaking : a metro-north passenger train has derailed in new york city . <url>
70,407149578572795904,"RT @YourAnonNews: At least 3 killed, many injured in NYC train derailment - local media http://t.co/U9geQSnKJr",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : at least <number> killed , many injured in nyc <allcaps> train derailment - local media <url>"
71,407149670851284994,BBC News - New York train crash: Metro-North derailment in Bronx http://t.co/k8jGgzRokO,Media,Other Useful Information,Related and informative,bbc <allcaps> news - new york train crash : metro-north derailment in bronx <url>
72,407149834433732608,RT @jdavidgoodman: MTA is saying possible fatalities in the Metro North derailment. No confirmation yet on number,Outsiders,Affected individuals,Related and informative,rt <allcaps> <user> : mta <allcaps> is saying possible fatalities in the metro north derailment . no confirmation yet on number
73,407149997986414592,"RT @BBCBreaking: A Metro-North passenger train has derailed in New York City, and a number of injuries are reported http://t.co/fISiSFeTm7",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : a metro-north passenger train has derailed in new york city , and a number of injuries are reported <url>"
74,407150237057175553,"RT @YourAnonNews: At least 3 killed, many injured in NYC train derailment - local media http://t.co/U9geQSnKJr",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : at least <number> killed , many injured in nyc <allcaps> train derailment - local media <url>"
75,407150895583883264,RT @SkyNewsBreak: Ap: Police say a Metro-North passenger train has derailed in New York City,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : ap : police say a metro-north passenger train has derailed in new york city
76,407151503753760768,Praying for those caught in the Metro North derailment in the Bronx this morning... Smh.󾍛 #Lawsuit!!,Outsiders,Sympathy and support,Related - but not informative,praying for those caught in the metro north derailment in the bronx this morning . <repeat> smh . <hashtag> lawsuit ! <repeat>
77,407151696704708608,RT @jdavidgoodman: MTA is saying possible fatalities in the Metro North derailment. No confirmation yet on number,Outsiders,Affected individuals,Related and informative,rt <allcaps> <user> : mta <allcaps> is saying possible fatalities in the metro north derailment . no confirmation yet on number
78,407151986090733568,RT @WSJ: Breaking: A Metro-North passenger train has derailed in New York City.  http://t.co/fl6ywO6Uvj,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : breaking : a metro-north passenger train has derailed in new york city . <url>
79,407152124519526400,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : at least <number> people dead and dozens hurt in new york city train derailment , say us <allcaps> media <url>"
80,407152137081073664,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : at least <number> people dead and dozens hurt in new york city train derailment , say us <allcaps> media <url>"
81,407152149664374784,"RT @samsteinhp: RT @cnnbrk: At least 2 people have died in train derailment in Bronx, a New York City police source tells CNN. http://t.co/…",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : rt <allcaps> <user> : at least <number> people have died in train derailment in bronx , a new york city police source tells cnn <allcaps> . <url> /"
82,407152187416903681,This Metro-North derailment is horrible. That train must have been going awfully fast for cars to be that far off the tracks.,Outsiders,Other Useful Information,Related - but not informative,this metro-north derailment is horrible . that train must have been going awfully fast for cars to be that far off the tracks .
83,407152225170247680,"RT @NYDailyNews: UPDATE: Four dead, two were ejected from train in @MetroNorth NYC derailment. http://t.co/5849VaOByA Many others injured.",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : update <allcaps> : four dead , two were ejected from train in <user> nyc <allcaps> derailment . <url> many others injured ."
84,407152241934860288,"RT @cnnbrk: At least 2 people have died in train derailment in Bronx, a New York City police source tells CNN. http://t.co/P3w6ttpXFP",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : at least <number> people have died in train derailment in bronx , a new york city police source tells cnn <allcaps> . <url>"
85,407152363569295360,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : at least <number> people dead and dozens hurt in new york city train derailment , say us <allcaps> media <url>"
86,407152627835629568,WABC-TV: FDNY confirms that there are fatalities in Metro North derailment. Other news outlets reporting 4 deaths.,Media,Affected individuals,Related and informative,wabc <allcaps> - tv <allcaps> : fdny <allcaps> confirms that there are fatalities in metro north derailment . other news outlets reporting <number> deaths .
87,407152669791248384,RT @BreakingNews: Live video: Local news coverage of New York City Metro-North train derailment - @NBCNewYork http://t.co/2pclfJpjjF,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : live video : local news coverage of new york city metro-north train derailment - <user> <url>
88,407152892060385280,RT @SkyNewsBreak: AP: Fire Department of New York says there are multiple injuries in Metro-North passenger train derailment,Media,Affected individuals,Related and informative,rt <allcaps> <user> : ap <allcaps> : fire department of new york says there are multiple injuries in metro-north passenger train derailment
89,407152896262692864,"RT @Journalisti: CNN producer Jon Auerbach at scene: At least 4 killed, 40 injured in Bronx train derailment. #metronorth",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : cnn <allcaps> producer jon auerbach at scene : at least <number> killed , <number> injured in bronx train derailment . <hashtag> metronorth"
90,407152955000127489,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : at least <number> people dead and dozens hurt in new york city train derailment , say us <allcaps> media <url>"
91,407153156297342976,"RT @AFP: #UPDATE: New York train derailment occurred near Spuyten Duyvil station, next to the Hudson River, Fire Dept says http://t.co/0zFw…",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : <hashtag> update <allcaps> : <allcaps> new york train derailment occurred near spuyten duyvil station , next to the hudson river , fire dept says <url>"
92,407153177268858880,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : at least <number> people dead and dozens hurt in new york city train derailment , say us <allcaps> media <url>"
93,407153181462777857,"Multiple injuries in NYC passenger train derailment, severity unclear, fire department confirms - @AP http://t.co/oioxEYFeE9 #sp4zee",Media,Affected individuals,Related and informative,"multiple injuries in nyc <allcaps> passenger train derailment , severity unclear , fire department confirms - <user> <url> <hashtag> sp <number> zee"
94,407153579942612993,"RT @BreakingNews: Numerous serious injuries at the Metro-North train derailment, FDNY spokesman says - @NBCNews; More: http://t.co/bnIJsXYu…",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : numerous serious injuries at the metro-north train derailment , fdny <allcaps> spokesman says - <user> ; more : <url>"
95,407153852559802369,"RT @ABC7NY: #BreakingNews update:  FDNY confirms at least 2 dead, 30 injured in Metro-North derailment http://t.co/dAwfbQncwW",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : <hashtag> breakingnews update : fdny <allcaps> confirms at least <number> dead , <number> injured in metro-north derailment <url>"
96,407154104205451265,Feel terrible re Metro North derailment. Rode same line in Sept. Safety record in the past year is thought-provoking. Usually great service.,Outsiders,Sympathy and support,Related - but not informative,feel terrible re metro north derailment . rode same line in sept. safety record in the past year is thought-provoking . usually great service .
97,407154162963869696,"Going ro sleep with a heavy heart, and waking up the same way with the added news from the train derailment in nyc :-(:-(:-(",Outsiders,Sympathy and support,Related - but not informative,"going ro sleep with a heavy heart , and waking up the same way with the added news from the train derailment in nyc <sadface> <sadface> <sadface>"
98,407154414613319680,"RT @abc15: Update: 4 dead, 40 injured in New York Metro-North train derailment, reports @cnnbrk.",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : update : <number> dead , <number> injured in new york metro-north train derailment , reports <user> ."
99,407154620125831169,"FDNY: 'Multiple injuries' in Pok-to-NYC train derailment, alternate route provided http://t.co/ohurIKZBOE",Government,Affected individuals,Related and informative,"fdny <allcaps> : ` multiple injuries ' in pok-to-nyc <allcaps> train derailment , alternate route provided <url>"
100,407154934694834176,Amtrak: Service between Boston/Washington is not affected by Metro-North derailment; service held between NYC and Albany.,Government,Infrastructure and utilities,Related and informative,amtrak : service between boston / washington is not affected by metro-north derailment ; service held between nyc <allcaps> and albany .
101,407154968257658880,"@MichaelSkolnik: UPDATE: at least 4 dead, 40+ injured in Metro North train derailment this morning. #Prayers I'm sooo sad;-(",Media,Affected individuals,Related and informative,"<user> : update <allcaps> : at least <number> dead , <number> + injured in metro north train derailment this morning . <hashtag> prayers i 'm so <elong> sa <smile> - -LRB-"
102,407154993435660290,"RT @WNYC: Metro-North Bronx derailment: FDNY says multiple injuries, 130 firefighters on scene. (photo: AP Photo/Edwin Valero) http://t.co/…",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : metro-north bronx derailment : fdny <allcaps> says multiple injuries , <number> firefighters on scene . -LRB- photo : ap <allcaps> photo / edwin valero -RRB- <url> /"
