,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,tweet_cleaned
21,211654415503990784,FEMA has authorized the use of federal funds to help with firefighting costs for the #HighParkFire. http://t.co/whxlpPEP,Government,Other Useful Information,Related and informative,fema <allcaps> has authorized the use of federal funds to help with firefighting costs for the <hashtag> highparkfire . <url>
22,211671247258521602,#Media Large wildfire in N. Colorado prompts evacuations: Crews are battling a fast-moving wildf... http://t.co/ju1BGTKH #Politics #News,Media,Affected individuals,Related and informative,<hashtag> media large wildfire in n. colorado prompts evacuations : crews are battling a fast-moving wildf . <repeat> <url> <hashtag> politics <hashtag> news
23,211681309368655872,Large wildfire in northern Colorado prompts evacuations - Fox News: CBS NewsLarge wildfire in northern Colorado ... http://t.co/BvG6xSRH,Media,Caution and advice,Related and informative,large wildfire in northern colorado prompts evacuations - fox news : cbs <allcaps> newslarge wildfire in northern colorado . <repeat> <url>
24,211685621125742592,RT @LarimerSheriff: #HighParkFire update http://t.co/hBy5shen,Government,Other Useful Information,Related - but not informative,rt <allcaps> <user> : <hashtag> highparkfire update <url>
25,211687189799636993,Wildfires in Colorado and New Mexico ravage thousands of acres of forest and cause massiv... http://t.co/SZuFABvb + http://t.co/8uX1AJmQ,Media,Other Useful Information,Related and informative,wildfires in colorado and new mexico ravage thousands of acres of forest and cause massiv . <repeat> <url> + <url>
26,211703656611979265,India Large wildfire in N. Colorado prompts evacuations http://t.co/uprHT63g,Media,Affected individuals,Related and informative,india large wildfire in n. colorado prompts evacuations <url>
27,211732966416719873,Western wildfires forcing evacuations: Firefighters in Colorado and New Mexico are battling wildfires that are m... http://t.co/BOaVjrRO,Media,Other Useful Information,Related and informative,western wildfires forcing evacuations : firefighters in colorado and new mexico are battling wildfires that are m . <repeat> <url>
28,211790625530593282,"New #HighParkFire Evacs: 474 evac notices S &amp; W of Bellvue includes Lory State Park, Redstone Canyon &amp; Buckhorn Rd to Stove Prairie School",Government,Affected individuals,Related and informative,"new <hashtag> highparkfire evacs : <number> evac notices s & w of bellvue includes lory state park , redstone canyon & buckhorn rd to stove prairie school"
29,211797818766131200,#Colorado #Canada #NewMexico #Arkansas #Laredo #Strongsville #world #news #Georgia #Louisiana #Hawaii  Gossip---&gt;http://t.co/qXvuajVY,Not labeled,Not labeled,Not related,<hashtag> colorado <hashtag> canada <hashtag> newmexico <hashtag> arkansas <hashtag> laredo <hashtag> strongsville <hashtag> world <hashtag> news <hashtag> georgia <hashtag> louisiana <hashtag> hawaii gossip -- > <url>
30,211830756614475777,#50radio #NowPlaying 5-0 Radio app (Larimer County Fire and EMS) rr://7897 #highparkfire,Media,Other Useful Information,Related - but not informative,<hashtag> <number> radio <hashtag> nowplaying <number> <number> radio app -LRB- larimer county fire and ems <allcaps> -RRB- rr : / / <number> <hashtag> highparkfire
31,211848238465159170,"According to Gov Hickenlooper, One third of all fire retardant equipment in the country is here in Larimer County. #highparkfire",Government,Other Useful Information,Related and informative,"according to gov hickenlooper , one third of all fire retardant equipment in the country is here in larimer county . <hashtag> highparkfire"
32,211877049147736064,RT @KyleLSaunders: Just some perspective: 14000 acres = 21.87500 sq mi #highparkfire; @LarimerSheriff notes still 0% containment--so sco ...,Government,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : just some perspective : <number> acres = <number> sq mi <hashtag> highparkfire ; <user> notes still <number> % containment -- so sco . <repeat>
33,211884082991333376,Huge forest fire here in Colorado up in the mountains,Outsiders,Other Useful Information,Related and informative,huge forest fire here in colorado up in the mountains
34,211889384608374785,RT @HumaneSociety: .@winecountrydog it is still open to large animals just not people #highparkfire,NGOs,Donations and volunteering,Related - but not informative,rt <allcaps> <user> : . <user> it is still open to large animals just not people <hashtag> highparkfire
35,211893016892424192,"RT @denverpost: #HighParkFire, at 14,000 acres (22 sq. miles), is roughly the same size as the city of #Boulder (24 sq. miles): http://t ...",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : <hashtag> highparkfire , at <number> acres -LRB- <number> sq. miles -RRB- , is roughly the same size as the city of <hashtag> boulder -LRB- <number> sq. miles <smile> <url> . <repeat>"
36,211904811250089984,"Colorado fire swells in size: A raging wildfire that swelled within a day to 8,000 acres in northern Colorado, b... http://t.co/VfjF9C59",Media,Other Useful Information,Related and informative,"colorado fire swells in size : a raging wildfire that swelled within a day to <number> acres in northern colorado , b . <repeat> <url>"
37,211910322582335488,@alan_arnette Moore Animal Hosptal in FC offering free small animal boarding and pick up for #highparkfire evacuees. 970-560-0452 for info.,Business,Donations and volunteering,Related and informative,<user> moore animal hosptal in fc <allcaps> offering free small animal boarding and pick up for <hashtag> highparkfire evacuees . <number> <number> <number> for info .
38,211931512180965378,"RT @TigerAngel2: RT @HumaneSociety: Not affected by #highparkfire? Help @LarimerHumane by donating wet dog/cat food, or on their site ht ...",NGOs,Donations and volunteering,Related and informative,"rt <allcaps> <user> : rt <allcaps> <user> : not affected by <hashtag> highparkfire ? help <user> by donating wet dog / cat food , or on their site ht . <repeat>"
39,211936520179945472,"#HighParkFire trying to get more of all resources.. air, ground crews, military assistance.. competing for fire resources due to other fires",Government,Other Useful Information,Related and informative,"<hashtag> highparkfire trying to get more of all resources . <repeat> air , ground crews , military assistance . <repeat> competing for fire resources due to other fires"
40,211939976286453760,"Ufo Alerts: UFOs Filmed in Colorado Springs, CO - June 4, 2012 - YouTube: http://t.co/tkcCg3LM Strange ... http://t.co/VCiq0mmr",Not labeled,Not labeled,Not related,"ufo alerts : ufo <allcaps> s filmed in colorado springs , co <allcaps> - june <number> <number> - youtube : <url> strange . <repeat> <url>"
41,211948511690895361,RT @monikarun: Apocalypse #highparkfire   @ Taste of Fort Collins http://t.co/tjhlJqLU,Not labeled,Not labeled,Not related,rt <allcaps> <user> : apocalypse <hashtag> highparkfire @ taste of fort collins <url>
42,211949036004057089,MT “@monikarun: #highparkfire @ Taste of Fort Collins http://t.co/InUMas5e” crazy. Kinda glad I'm not going now. But will miss Mat Kearney,Not labeled,Not labeled,Not related,mt <allcaps> <user> : <hashtag> highparkfire @ taste of fort collins <url> crazy . kinda glad i 'm not going now . but will miss mat kearney
43,211958091485417473,RT @HumaneSociety: If you are evacuating please don't wait - take your pets when you evacuate!  #highparkfire #wildfire,NGOs,Caution and advice,Related and informative,rt <allcaps> <user> : if you are evacuating please do n't wait - take your pets when you evacuate ! <hashtag> highparkfire <hashtag> wildfire
44,211964198396231680,RT @HumaneSociety If you are evacuating please don't wait - take your pets when you evacuate! #highparkfire #wildfire #COwx,NGOs,Caution and advice,Related and informative,rt <allcaps> <user> if you are evacuating please do n't wait - take your pets when you evacuate ! <hashtag> highparkfire <hashtag> wildfire <hashtag> co <allcaps> wx
45,211964315853524993,"RT @HumaneSociety: Crystal Mtn Road, Upper Buckhorn, leave NOW! Take pets! Burn pattern of #HighParkFire could cut off exit via @Larimer ...",NGOs,Caution and advice,Related and informative,"rt <allcaps> <user> : crystal mtn road , upper buckhorn , leave now <allcaps> ! take pets ! burn pattern of <hashtag> highparkfire could cut off exit via <user> . <repeat>"
46,211968233312485378,RT @TheUmno: MT @KellyNehls: #photo Unedited photo from New Belgium Brewery #highparkfire #fortcollins #loc New Belgium Brewery # http:/ ...,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : mt <allcaps> <user> : <hashtag> photo unedited photo from new belgium brewery <hashtag> highparkfire <hashtag> fortcollins <hashtag> loc new belgium brewery # http : / . <repeat>
47,211971932697010178,RT @SignaramaFC: Mulberry &amp; Lemay vie west 30 min ago. Can hardly believe it's actually 15 miles away!  #highparkfire http://t.co/vm ...,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : mulberry & lemay vie west <number> min ago . can hardly believe it 's actually <number> miles away ! <hashtag> highparkfire <url> . <repeat>
48,211976521278164993,#wildfire high park fire  http://t.co/OHB5nPtY,Media,Other Useful Information,Related and informative,<hashtag> wildfire high park fire <url>
49,211991952135172098,This is crazy #highparkfire http://t.co/TJyXcdNN,Outsiders,Other Useful Information,Related and informative,this is crazy <hashtag> highparkfire <url>
50,212000114246553600,RT @jawtry: RT @runnermwilliams: SW side of Ft Collins. It's like a scene from Independence Day. #highparkfire http://t.co/NYFVinVM,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : rt <allcaps> <user> : sw <allcaps> side of ft collins . it 's like a scene from independence day . <hashtag> highparkfire <url>
51,212002932818841602,"RT @9NEWS: #HighParkFire press conference: 20,000 acres, 0 containment, Type 1 Incident Command takes over tomorrow",Media,Infrastructure and utilities,Related and informative,"rt <allcaps> <user> : <hashtag> highparkfire press conference : <number> acres , <number> containment , type <number> incident command takes over tomorrow"
52,212019143803797505,#IFWT Colorado Wildfires Getting Worse - http://t.co/OhpuHWbi,Media,Other Useful Information,Related and informative,<hashtag> ifwt <allcaps> <allcaps> colorado wildfires getting worse - <url>
53,212023103197421569,Colorado fire displaces hundreds; 1 person missing: Firefighters in Colorado and New Mexico are battling wind-fu... http://t.co/R6OQwpix,Media,Affected individuals,Related and informative,colorado fire displaces hundreds ; <number> person missing : firefighters in colorado and new mexico are battling wind-fu . <repeat> <url>
54,212024361513795584,"Hundreds evacuated as Colorado, New Mexico fires spread http://t.co/wr9JREt3",Media,Affected individuals,Related and informative,"hundreds evacuated as colorado , new mexico fires spread <url>"
55,212025686918049793,RT @cnnbrk: Colorado #wildfire doubles in size on Sunday. http://t.co/CepAPje9,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : colorado <hashtag> wildfire doubles in size on sunday . <url>
56,212032414564880384,"#LarimerCounty Colorado, #HighParkFire Map of fire: http://t.co/Dkm0JXmF",Government,Other Useful Information,Related and informative,"<hashtag> larimercounty colorado , <hashtag> highparkfire map of fire : <url>"
57,212046599696826369,RT @u2videoqueen: Smoke plume from #HighParkFire.  Viewed from Northern #Boulder county. http://t.co/z56NZeJ3,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : smoke plume from <hashtag> highparkfire . viewed from northern <hashtag> boulder county . <url>
58,212056699572469760,#telluride #colorado #landscape  http://t.co/YU7bQZvb,Not labeled,Not labeled,Not related,<hashtag> telluride <hashtag> colorado <hashtag> landscape <url>
59,212058314387881985,#offer @nocok9cop We can take in a couple or small family + pets at our house for evacuees of #highparkfire - #loc live in Windsor.,Outsiders,Donations and volunteering,Related and informative,<hashtag> offer <user> we can take in a couple or small family + pets at our house for evacuees of <hashtag> highparkfire - <hashtag> loc live in windsor .
60,212061829235613698,"Sunset I shot last April on top of Buckhorn Mountain, at #ShilohGuestRanch, now under #HighParkFire.  http://t.co/vVG1oCBO",Outsiders,Other Useful Information,Related and informative,"sunset i shot last april on top of buckhorn mountain , at <hashtag> shilohguestranch , now under <hashtag> highparkfire . <url>"
61,212099863171710976,CNN: Homes at risk from Colorado wildfire: Hundreds of families took refuge early Monday at a northern Col... http://t.co/1whTp6PL #news,Media,Affected individuals,Related and informative,cnn <allcaps> : homes at risk from colorado wildfire : hundreds of families took refuge early monday at a northern col. <repeat> <url> <hashtag> news
62,212137133736075264,Homes at risk from Colorado wildfire: Hundreds of families took refuge early Monday at a northern Colorado ... http://t.co/OoYTzBfx #CNN,Media,Infrastructure and utilities,Related and informative,homes at risk from colorado wildfire : hundreds of families took refuge early monday at a northern colorado . <repeat> <url> <hashtag> cnn <allcaps> <allcaps>
63,212158197543337984,#highparkfire apparently now larger than the city of Boulder at approximately 31.25 sq miles,Outsiders,Other Useful Information,Related and informative,<hashtag> highparkfire apparently now larger than the city of boulder at approximately <number> sq miles
64,212169203422199808,RT @HumaneSociety: Every crew out there is risking their life. Our thoughts are with all of them #highparkfire,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : every crew out there is risking their life . our thoughts are with all of them <hashtag> highparkfire
65,212176367289253888,"Pray for rain! RT @LarimerSheriff: #HighParkFire is now at 36,930 acres.",Outsiders,Sympathy and support,Related and informative,pray for rain ! rt <allcaps> <user> : <hashtag> highparkfire is now at <number> acres .
66,212185569588035585,RT @HumaneSociety: we'll second that! RT @nalowry: Shout out to all local news agencies keeping people updated on the #highparkfire,NGOs,Sympathy and support,Related and informative,rt <allcaps> <user> : we 'll second that ! rt <allcaps> <user> : shout out to all local news agencies keeping people updated on the <hashtag> highparkfire
67,212189675786477569,"RT @denverpost: Colorado wildfire: High Park Fire in Larimer County now up to 36,000 acres burned http://t.co/JndQLSTU",Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : colorado wildfire : high park fire in larimer county now up to <number> acres burned <url>
68,212193589088890880,"RT @ExaminerWeather: #HighParkFire explodes to 36,930 acres, 400 personnel on site, more evacuations ordered. Story &amp; photos: http:/ ...",Media,Affected individuals,Related and informative,"rt <allcaps> <user> : <hashtag> highparkfire explodes to <number> acres , <number> personnel on site , more evacuations ordered . story & photos : http : / . <repeat>"
69,212197095518633984,@wind4me Great point. Did see a request for tankers form Canada to aid has been made. #HighParkFire,Outsiders,Donations and volunteering,Related and informative,<user> great point . did see a request for tankers form canada to aid has been made . <hashtag> highparkfire
70,212200052511342594,RT @TimesCall: Colorado's High Park fire has burned nearly 58 square miles. http://t.co/dqqFGDjr,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : colorado 's high park fire has burned nearly <number> square miles . <url>
71,212201952547840000,"Follow @TaliahBeatz RT @ressiVdanor RT @HADIARE: #OPENFOLLOW Fort Collins, Colorado Wildfire Spreads As New Mexico ...  Follow @JiNxBeatz",Media,Other Useful Information,Related and informative,"follow <user> rt <allcaps> <user> rt <allcaps> <user> : <hashtag> openfollow <allcaps> <allcaps> fort collins , colorado wildfire spreads as new mexico . <repeat> follow <user>"
72,212202460046049280,"“Latest info: 36,930 acres, 18 structures damaged, 1 person missing. All stories and updates here: http://t.co/K0uRXxle #HighParkFire”",Media,Infrastructure and utilities,Related and informative,"latest info : <number> acres , <number> structures damaged , <number> person missing . all stories and updates here : <url> <hashtag> highparkfire"
73,212212127929344001,Next #HighParkFire RESIDENT briefing: 3pm McKee bldg at The Ranch in Loveland. @DenverChannel #Denver7,Media,Other Useful Information,Related and informative,next <hashtag> highparkfire resident <allcaps> briefing : <number> pm mckee bldg at the ranch in loveland . <user> <hashtag> denver <number>
74,212214560617275392,RT @KDVR: Follow the latest #HighParkFire updates with our live blog &amp; chat room http://t.co/fBRlcE2o #breakingnews #fortcollins,Media,Affected individuals,Related and informative,rt <allcaps> <user> : follow the latest <hashtag> highparkfire updates with our live blog & chat room <url> <hashtag> breakingnews <hashtag> fortcollins
75,212220457783541761,"I'm at East Library (Colorado Springs, CO) http://t.co/kKcZlWYr",Not labeled,Not labeled,Not related,"i 'm at east library -LRB- colorado springs , co <allcaps> -RRB- <url>"
76,212221690904723458,Great info on how to help #people and #pets http://t.co/oawrZZoK via @ColoradoStateU #HighParkFire #cofire,Government,Other Useful Information,Related and informative,great info on how to help <hashtag> people and <hashtag> pets <url> via <user> <hashtag> highparkfire <hashtag> cofire
77,212227898512388096,RT @danbaileyphoto: Best wishes to all of my Northern Colorado friends who are in the path of the out of control High Park Fire.,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : best wishes to all of my northern colorado friends who are in the path of the out of control high park fire .
78,212228347286130689,"Due to Colorado wildfires, the trip is cancelled. So instead we will be driving through Nevada, and going to California.",Outsiders,Not applicable,Related and informative,"due to colorado wildfires , the trip is cancelled . so instead we will be driving through nevada , and going to california ."
79,212228666070011904,Photos: Fire threatens man and nature: Photos: Northern Colorado fire rages on       http://t.co/GgPZl7Zf,Media,Other Useful Information,Related and informative,photos : fire threatens man and nature : photos : northern colorado fire rages on <url>
80,212231669170716672,MT @KyleClark: Please keep #HighParkFire firefighters in your thoughts/prayers. Difficult day looms for them.,Outsiders,Sympathy and support,Related - but not informative,mt <allcaps> <user> : please keep <hashtag> highparkfire firefighters in your thoughts / prayers . difficult day looms for them .
81,212231891477217283,RT @LarimerCounty: Map of #HighParkFire as of 00:20 this morning. http://t.co/5NcEjnop,Government,Other Useful Information,Related and informative,rt <allcaps> <user> : map of <hashtag> highparkfire as of <number> this morning . <url>
82,212234550649163777,"RT @Ash_ann88: My friend took this at Horsetooth Reservoir, one of my favorite places in CO.. #devastating #Colorado http://t.co/OTwN0lEm",Eyewitness,Affected individuals,Related and informative,"rt <allcaps> <user> : my friend took this at horsetooth reservoir , one of my favorite places in co <allcaps> . <repeat> <hashtag> devastating <hashtag> colorado <url>"
83,212235003646586880,Colorado wildfire 'moving fast' http://t.co/1VTm9QbN,Media,Other Useful Information,Related and informative,colorado wildfire ` moving fast ' <url>
84,212242750534451200,RT @SMEM911: RT @nocoredcross: #HighParkFire @RedCrossDenver @NoCORedCross People who want to volunteer may call 211 to be put on a wait ...,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : rt <allcaps> <user> : <hashtag> highparkfire <user> <user> people who want to volunteer may call <number> to be put on a wait . <repeat>
85,212242754703601664,"Sending lots of positive thoughts to Larimer County, Fort Collins and the people affected by the #HighParkFire",Outsiders,Sympathy and support,Related - but not informative,"sending lots of positive thoughts to larimer county , fort collins and the people affected by the <hashtag> highparkfire"
86,212245812367982592,Photo of the Colorado wildfire from space (via @NASA) http://t.co/AWCRkwr2 #HighParkFire #FortCollins #Highpark #Lemay via @michaelhayes,Government,Other Useful Information,Related and informative,photo of the colorado wildfire from space -LRB- via <user> -RRB- <url> <hashtag> highparkfire <hashtag> fortcollins <hashtag> highpark <hashtag> lemay via <user>
87,212298127925977088,"Damage Assessment teams for #HighParkFire being assembled to determine what' structures have been burned, damaged or untouched.",Government,Infrastructure and utilities,Related and informative,"damage assessment teams for <hashtag> highparkfire being assembled to determine what ' structures have been burned , damaged or untouched ."
88,212298199229149184,"RT @CBSDenver #HighParkFire continues to have multiple heads, or fronts firefighters are working. Some homes found not burned in fire area",Media,Donations and volunteering,Related and informative,"rt <allcaps> <user> <hashtag> highparkfire continues to have multiple heads , or fronts firefighters are working . some homes found not burned in fire area"
89,212306336183091200,"New Mexico, Colorado fires burn out of control http://t.co/StksrcBK",Media,Other Useful Information,Related and informative,"new mexico , colorado fires burn out of control <url>"
90,212311709082337281,The copter is on the way to the #HighParkFire. We'll be airing it live throughout our coverage. You can also follow @CodyCrouch for pics.,Media,Other Useful Information,Related and informative,the copter is on the way to the <hashtag> highparkfire . we 'll be airing it live throughout our coverage . you can also follow <user> for pics .
91,212311717449973761,#boulder #colorado #hiking  @ Mount Sanitas Summit http://t.co/h26XBU70,Not labeled,Not labeled,Not related,<hashtag> boulder <hashtag> colorado <hashtag> hiking @ mount sanitas summit <url>
92,212315735609966592,RT @9NEWS: #HighParkFire - CONFIRMED cause of fire is lightning strike,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : <hashtag> highparkfire - confirmed <allcaps> cause of fire is lightning strike
93,212319443383103488,@scottbalster @gnip @mapbiquity @imnickarmstrong any ideas on a domain name? Re #HighParkFire house matching w displaced people.,Not applicable,Affected individuals,Related and informative,<user> <user> <user> <user> any ideas on a domain name ? re <hashtag> highparkfire house matching w displaced people .
94,212337210442264576,RT @KyleClark: Sources tell @9news a 62 yr old woman has died in the #HighParkFire,Media,Affected individuals,Related and informative,rt <allcaps> <user> : sources tell <user> a <number> yr old woman has died in the <hashtag> highparkfire
95,212364712506163201,62 year old linda stedman killed in #highparkfire,Eyewitness,Affected individuals,Related and informative,<number> year old linda stedman killed in <hashtag> highparkfire
96,212365530391252993,"The High Park fire west of Fort Collins, #CO has consumed 36,930 acres so far, is 0% contained and continues to grow. #NWS #cowx #cofire",Media,Infrastructure and utilities,Related and informative,"the high park fire west of fort collins , <hashtag> co <allcaps> <allcaps> has consumed <number> acres so far , is <number> % contained and continues to grow . <hashtag> nws <allcaps> <allcaps> <hashtag> cowx <hashtag> cofire"
97,212373109477617664,"Current estimate for #HighParkFire is 41,140 acres. They will know more in the morning after a night IR picture is taken.",Outsiders,Other Useful Information,Related and informative,current estimate for <hashtag> highparkfire is <number> acres . they will know more in the morning after a night ir <allcaps> picture is taken .
98,212377068904787969,RT @YahooNews: Hundreds are evacuated as the wildfires in Colorado and New Mexico continue to spread: http://t.co/kE24RNiZ,Media,Affected individuals,Related and informative,rt <allcaps> <user> : hundreds are evacuated as the wildfires in colorado and new mexico continue to sprea <smile> <url>
99,212384295719931904,"RT @dailycamera: #HighParkFire has grown to 41,000 acres; one dead; more than 100 structures burned in #Larimer.  via @denverpost.  http ...",Media,Affected individuals,Related and informative,rt <allcaps> <user> : <hashtag> highparkfire has grown to <number> acres ; one dea <smile> more than <number> structures burned in <hashtag> larimer . via <user> . http . <repeat>
100,212403224576131072,"Smokey sunset #highparkfire #sunset #nature  @ Fort Collins, CO http://t.co/MWlr6Fju",Not labeled,Not labeled,Not related,"smokey sunset <hashtag> highparkfire <hashtag> sunset <hashtag> nature @ fort collins , co <allcaps> <url>"
101,212412775027314690,So proud of the Colorado Springs Air Force graduating class.  You guys did it!,Not labeled,Not labeled,Not related,so proud of the colorado springs air force graduating class . you guys did it !
102,212414263984275456,"RT @news_com_au: MORE firefighters have been recruited to help fight a raging wildfire in the western US state of Colorado, which... htt ...",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : more <allcaps> firefighters have been recruited to help fight a raging wildfire in the western us <allcaps> state of colorado , which . <repeat> htt . <repeat>"
103,212429443170435072,"RT @jawtry: RT @travisswan: #HighParkFire 3 panoramas I took today from h.287, Bingham Hl Rd, &amp; ridge above Co Rd 23. @coloradoan ht ...",Eyewitness,Other Useful Information,Related and informative,"rt <allcaps> <user> : rt <allcaps> <user> : <hashtag> highparkfire <number> panoramas i took today from h <number> bingham hl rd , & ridge above co rd <number> <user> ht . <repeat>"
104,212441208226717697,Forest fires in Colorado and New Mexico. :(,Outsiders,Other Useful Information,Related - but not informative,forest fires in colorado and new mexico . <sadface>
105,212452734148939776,"Colorado fire: 41,140 acres burned, 1 dead: Firefighters were hoping to get control Tuesday of a fast-moving wil... http://t.co/S2s77VSh",Media,Affected individuals,Related and informative,"colorado fire : <number> acres burned , <number> dea <smile> firefighters were hoping to get control tuesday of a fast-moving wil . <repeat> <url>"
