,label,tweet_cleaned,tweet_text
15,NO,"almost hit a car . <repeat> but i 'm the best at turning , did n't even touch the car . <repeat> <hashtag> success","almost hit a car... but I''m the best at turning, didn''t even touch the car.. #success"
16,NO,i jus wan na smoke dope get i jus wan na get smoke dope,I jus wanna smoke dope get  I jus wanna get  smoke dope
17,NO,i have the worst headache and my eyes burn from shit falling from underneath the car,I have the Worst headache and my eyes burn from shit falling from underneath the car
18,NO,buy it at the <user> show on <number> / <number> -- & gt,Buy it at the @metrochicago show on 3/29 --&gt
19,NO,rt <allcaps> <user> : spring break is going to be winter break part <number> cx,RT @BryanD0minguez: Spring break is going to be winter break part 2 cx
20,YES,mt <allcaps> <user> : silva martin sustains head injury in riding accident <url> - and march is brain injury awareness month,MT @WorldEquestWED: Silva Martin Sustains Head Injury in Riding Accident  http://t.co/xOCP7sHVlz - And March is Brain Injury Awareness Month
21,YES,rt <allcaps> <user> : foundry fire struck @ <number> s. mallory in batavia . investigators on scene to determine cause of blaze . <url>,RT @ChicagoDrives: Foundry fire struck @ 106 S. Mallory in Batavia. Investigators on scene to determine cause of blaze. http://t.co/k1ts8fD
22,YES,"two men are facing charges after fleeing from a traffic stop , ditching their car in a kendall county field , and . <repeat> <url>","Two men are facing charges after fleeing from a traffic stop, ditching their car in a Kendall County field, and... http://t.co/dumBDCfJWF"
23,NO,bitch all you do is smoke . that shit ai n't attractive .,Bitch all you do is smoke. That shit ain''t attractive.
24,NO,"just witnessed a runner run right into a moving car , then <number> seconds later almost get hit by a cambus <hashtag> nothisday","Just witnessed a runner run right into a moving car, then 3 seconds later almost get hit by a cambus #NotHisDay"
25,YES,"rt <allcaps> <user> : massive fire in <hashtag> batavia at an old foundry , fire engines dispatched from as far as naperville . shot with <hashtag> pentax . <url>","RT @jamescardis: Massive fire in #Batavia at an old foundry, fire engines dispatched from as far as Naperville. Shot with #Pentax. http://t"
26,NO,"jessie j , rita ora , chels fergo . <repeat> yev got to set one on fire , brutally stab one or gas one . <repeat> either way they all die <hashtag> happythoughts <allcaps> <allcaps> ?","Jessie J, Rita Ora, Chels Fergo.. Yev got to set one on fire, brutally stab one or gas one.. Either way they all die #HAPPYTHOUGHTS ?"
27,NO,the very first iron movie is the best lol that plane scene .,The very first iron movie is the best lol that plane scene.
28,YES,woman hit by car in aurora critical randall road close <smile> a woman was critically injured after she . <repeat> <url> <hashtag> chicago <hashtag> news,Woman hit by car in Aurora critical Randall Road closed: A woman was critically injured after she... http://t.co/XKwGIooyWF #Chicago #News
29,YES,today felt like i was directing traffic in the middle of a car accident . glad today is over lol,Today felt like I was directing traffic in the middle of a car accident. Glad today is over lol
30,NO,a must read police thriller ! <repeat> dead <allcaps> burn <allcaps> <hashtag> action <hashtag> policeprocedural <url>,A must read police thriller!! DEAD BURN  #action #policeprocedural http://t.co/QbyyA7HeMx
31,NO,rt <allcaps> <user> : food truck fire safety basics - <url>,RT @MobileCuisine: Food Truck Fire Safety Basics - http://t.co/8M81qSRtvs
32,NO,i play with fire to break the ice,I play with fire to break the ice
33,NO,rt <allcaps> <user> : i play with fire to break the ice,RT @trutitty: I play with fire to break the ice
34,NO,rt <allcaps> <user> : . <user> have crash landed on the global music scene & are heading straight to <user> <number> / <number> ! win <allcaps> tickets <allcaps> <url>,RT @Do312: . @PegboardNerds have crash landed on the global music scene & are heading straight to @subtchicago 3/14! WIN TICKETS http://t.c
35,NO,rt <allcaps> <user> : orange line service suspended near midway after smoke reported under train <url>,RT @ChicagoBreaking: Orange Line service suspended near Midway after smoke reported under train http://t.co/3nuNqpOswB
36,NO,i love being slept on its like fuel to a fire,I love being slept on its like fuel to a fire
37,NO,<number> more inches ida been in nat casket according to the doctor i should have died in traffic,2 more inches Ida been in nat casket according to the doctor I should have died in traffic
38,YES,rt <allcaps> <user> : <number> - year-old woman struck by car in aurora dies randall road reopens <url>,RT @ABC7Chicago: 56-year-old woman struck by car in Aurora dies Randall Road reopens http://t.co/BUSDPb5L3K
39,NO,"on the breaking news shift tonight . <repeat> it 's been a busy week , please do n't crash your cars or set anything on fire if you can help it","On the breaking news shift tonight... It''s been a busy week, please don''t crash your cars or set anything on fire if you can help it"
40,NO,if carlos boozer 's help defense was a fireman everybody in need of assistance would burn alive in an inferno,If Carlos Boozer''s help defense was a fireman everybody in need of assistance would burn alive in an inferno
41,YES,check this one out russian road rage and car crashes <number> -LRB- winter -RRB- <url>,Check this one out Russian Road Rage and Car Crashes 2013 (Winter) http://t.co/Z4FbPEjHN5
42,YES,utah mormon missionary killed by speeding car in sweden <url> the car have a dog strapped to the roof ?,Utah Mormon missionary killed by speeding car in Sweden http://t.co/ktz0UnnQZADid the car have a dog strapped to the roof?
43,NO,ladder truck . mastercast <hashtag> batavia fire <user> <url>,Ladder truck. mastercast #Batavia fire @WGN https://t.co/3TtEMXgR1W
44,YES,aurora <allcaps> : randall rd blocked for next few hours btw sullivan and indian trail due to crash inv . pedestrian . alt <allcaps> : orchard rd,AURORA: Randall Rd blocked for next few hours btw Sullivan and Indian Trail due to crash inv. pedestrian. ALT: Orchard Rd
45,YES,rt <allcaps> <user> : lake co sheriff and a garbage truck crash in beach park <user> <url> <user> <url>,RT @BartShore: Lake Co Sheriff and a Garbage Truck Crash in Beach Park @WBBMNewsradio http://t.co/ClLkUpUJxP @Derrickcyoung http://t.co/Gca
46,YES,fire <allcaps> fire <allcaps> fire <allcaps> <user> <url>,FIRE FIRE FIRE @RoParrish https://t.co/qglbGGcXvX
47,YES,"helped nearby drivers by reporting a stand still traffic jam on w grand ave , chicago on <user> - drive social . <url>","Helped nearby drivers by reporting a stand still traffic jam on W Grand Ave, Chicago on @waze - Drive Social. http://t.co/eanJhfqs5c"
48,NO,alicia keys is so rude for making a song about a girl on fire bitch call the muthafuckin cops that girl is gon na die,Alicia Keys is so rude for making a song about a girl on fire bitch call the muthafuckin cops that girl is gonna die
49,NO,oh no ! someone stole her clueless ex-husband 's car and killed her with it while he was obliviously fishing . or a similar car maybe .,Oh no! Someone stole her clueless ex-husband''s car and killed her with it while he was obliviously fishing. Or a similar car maybe.
50,YES,traffic <allcaps> - aurora - randall road is closed between indian trail and sullivan due to a fatal car vs pedestrian . <repeat> <url>,TRAFFIC - Aurora - Randall Road is closed between Indian Trail and Sullivan due to a fatal car vs pedestrian... http://t.co/D7f8rVMr08
51,NO,rt <allcaps> <user> : <user> got some fire coming ! <repeat> get it trending i swear this jam is a banger ! <repeat> <hashtag> rhombus <hashtag> rhombus <hashtag> rhombus <hashtag> rhombus <hashtag> rhom,RT @Tavioo_96: @_Justiiice got some fire coming!! Get it trending I swear this jam is a banger!!! #Rhombus #Rhombus #Rhombus #Rhombus #Rhom
52,NO,i 'm at a stoner metal show by my lonesome and the rest of the universe can die in a goddam fire .,I''m at a stoner metal show by my lonesome and the rest of the universe can die in a goddam fire.
53,NO,"rt <allcaps> <user> : this lady did n't know how to use the gas pump , so i winked at her and whispered nobody does while pouring gas into my","RT @madcaplaughs30: This lady didn''t know how to use the gas pump, so I winked at her and whispered nobody does while pouring gas into my"
54,NO,i 'm so tired that i just tried opening someone else 's car door . <repeat> while they were in the car . help,I''m so tired that I just tried opening someone else''s car door.....while they were in the car.  help
55,YES,just pulled out like <number> eyelashes on accident . uh <elong> thats not good : o,just pulled out like 5 eyelashes on accident. uhhhh thats not good :O
56,NO,bitch quick to think im playing . til i catch they ass in traffic,Bitch quick to think Im playing. Til I catch they ass in traffic
57,NO,rt <allcaps> <user> : <hashtag> teamhennessy <hashtag> chi will help <user> celebrate his <user> cover <allcaps> <number> nite <user> <url> hit,RT @RegularRuben: #TeamHennessy #Chi will help @calebjamesFBSM celebrate his @chicagoreader COVER 2nite @Spybar http://t.co/ojPlJ6By2J Hit 
58,NO,a drawing of smoke for the waste land . <url> and <url> <hashtag> art <hashtag> chicagoartist <hashtag> thewasteland <hashtag> tse <allcaps> liot <hashtag> smoke,A drawing of smoke for The Waste Land. http://t.co/iidA9tWw3v and http://t.co/fPdz05zJsM #art #chicagoartist #TheWasteLand #TSEliot #smoke
59,YES,"fucking driving down the road and a rock must 've kicked up from the car in front of me and it cracked my damn windshield , i 'm so pissed","Fucking driving down the road and a rock must''ve kicked up from the car in front of me and it cracked my damn windshield, I''m so pissed"
60,YES,<number> people died in an accident,10 people died in an accident
61,NO,i like fire . i add gas to a flame because i know that i can extinguish it .,I like fire. I add gas to a flame because I know that I can extinguish it.
62,YES,rt <allcaps> <user> : aurora : randall closed <allcaps> next few hours : indian trail to sullivan after this car struck a woman . investigators on scene ht,RT @ChicagoDrives: Aurora: Randall CLOSED next few hours: Indian Trail to Sullivan after this car struck a woman. investigators on scene ht
63,YES,aurora <allcaps> update <allcaps> : <number> y / o woman dead after being hit by car.randall rd now open sullivan-indian trail after being blocked for <number> hrs for investig .,AURORA UPDATE:56 y/o woman dead after being hit by car.Randall Rd now open Sullivan-Indian Trail after being blocked for 4 hrs for investig.
64,NO,<hashtag> sad rt <allcaps> <user> : <number> <number> a washtinaw still and box . now struck . no injury but two dogs and two cats died as a result of heavy smoke .,#Sad RT @CFDMedia: 6423-25  a washtinaw still and box. Now struck.  No injury but two dogs and two cats died as a result of heavy smoke.
65,YES,woman fatally struck by car in aurora : police <url> <url>,Woman fatally struck by car in Aurora: Police http://t.co/GR7ErGB2eS http://t.co/vgl7LyvFrK
66,NO,"set my hands on fire , head on fire , dress on fire , burning angel - an angel on fire ? and im burning to escape the cold","Set my hands on fire, head on fire, dress on fire, burning angel - an angel on fire ?and Im burning to escape the cold"
67,NO,lol rt <allcaps> <user> : mog said he hope ego die in a fiery car crash for saying big sean better than kendrick ., lol RT @Rukhary: Mog said he hope Ego die in a fiery car crash for saying Big Sean better than Kendrick.
68,NO,i always thought that if you put gas in your car while it 's running that it would explode . <repeat> not the case . <repeat> some <number> just did that now,I always thought that if you put gas in your car while it''s running that it would explode...not the case..some1 just did that now
69,NO,<user> <user> kill <allcaps> it <allcaps> kill <allcaps> it <allcaps> with <allcaps> fire <allcaps>,@WhatJohnThinks @CounterVulture KILL IT KILL IT WITH FIRE
70,NO,<user> hannah was telling me how the struggle bus crashed tonight and the air bags deployed . i died in the crash <hashtag> notyolo,@marilyn_medina1 hannah was telling me how the struggle bus crashed tonight and the air bags deployed. I died in the crash #notYolo
71,NO,<user> you might just need to drop everything and hit the road . take a break . bring music to the masses and what not .,@EightBellsRock You might just need to drop everything and hit the road. Take a break. Bring music to the masses and what not.
72,NO,"<user> yo dude ! hope we bump into you and <user> this summer while we 're both on the road . y' know , because beer is <allcaps> good . and stuff .","@ljspoon Yo dude! Hope we bump into you and @Sevendust this summer while we''re both on the road. Y''know, because beer IS good. And stuff."
73,NO,<user> follow me back i blocked you on accident,@Vxnci follow me back I blocked you on accident
74,NO,rt <allcaps> <user> : mt <allcaps> <user> : silva martin sustains head injury in riding accident <url> - and march is brain injury a,RT @PDJFund: MT @WorldEquestWED: Silva Martin Sustains Head Injury in Riding Accident  http://t.co/xOCP7sHVlz - And March is Brain Injury A
75,NO,smoke dza <allcaps> - city of dreams -LRB- video -RRB- <url>,Smoke DZA - City Of Dreams (Video)  http://t.co/aDOnMUJTuo
76,NO,smoke adams and sprinkles save lives <hashtag> thatshowireadit <hashtag> wickedbandname <hashtag> firehouse @ disco inferno <url>,Smoke Adams and Sprinkles Save Lives #thatshowireadit #wickedbandname #firehouse @ Disco Inferno http://t.co/0MEspcV6JO
77,NO,willyleaks <allcaps> we the terrorized palatine illinois police & fire departments <url> -LRB- <hashtag> improvisation <allcaps> <allcaps> <number> month <allcaps> <hashtag> anniversary <allcaps> -RRB- <allcaps> djw <allcaps>,WILLYLEAKS We The Terrorized Palatine Illinois Police & Fire Departments http://t.co/FsBRUiQN5Y (#IMPROVISATION 10 MONTH #ANNIVERSARY) DJW
78,NO,and <allcaps> this nigga got <number> cop cars and a police artillery truck outside my house . popcorn <allcaps> <url>,AND this nigga got 4 cop cars and a police artillery truck outside my house. POPCORN http://t.co/JnzdQuL0Sl
79,NO,"arlington heights -- criminal damage to vehicle on east constitution drive near hicks rd , palatine : palatine p . <repeat> <url>","Arlington Heights -- Criminal Damage to Vehicle on East Constitution Drive Near Hicks Rd, Palatine: Palatine p... http://t.co/T0vqj6n0dD"
80,YES,<hashtag> songofthehumpday : dawn landes - try to make a fire burn again | sofar new york -LRB- <hashtag> <number> -RRB- <url>,#SongOfTheHumpday: Dawn Landes - Try To Make A Fire Burn Again | Sofar New York (#321) http://t.co/1QcvBAcewb
81,NO,"<user> i blaze u , u blaze me !","@Fame_Dawn I blaze u, u blaze me!"
82,YES,backed into a fire hydrant on accident.at least the undercarriage of my car is clean .,Backed into a fire hydrant on accident.At least the undercarriage of my car is clean.
83,YES,my mama broke her arm in a car accident listening to boosie before so fuck him,My mama broke her arm in a car accident listening to Boosie before so fuck him 
84,YES,<user> you touch my car i 'll set every pair of shoes you own on fire .,@CEDA042 you touch my car I''ll set every pair of shoes you own on fire.
85,YES,chills . <repeat> i have fucking chills . <repeat> all that . <repeat> is just fuel for the fire .,Chills.. I have fucking chills.. all that.. is just fuel for the fire.
86,YES,<number> - year-old woman struck by car in aurora dies randall road reopens <url>,56-year-old woman struck by car in Aurora dies Randall Road reopens http://t.co/BUSDPb5L3K
87,NO,woman fatally struck by car in aurora : police : a woman died thursday morning after she was hit by . <repeat> <url> <hashtag> chicago <hashtag> news,Woman fatally struck by car in Aurora: Police: A woman died Thursday morning after she was hit by... http://t.co/HAe1m9qmn5 #Chicago #News
88,NO,im seriously depressed . that crash has seriously scarred me . i fucked up a classic going slow and almost died .,Im seriously depressed. That crash has seriously scarred me. I fucked up a classic going slow and almost died.
89,NO,"i ca n't wait for spring break ! oh wait , i 'm an adult and i wo n't have a break til i pop out a baby or die .","I can''t wait for spring break! Oh wait, I''m an adult and I won''t have a break til I pop out a baby or die."
90,YES,<number> features a sex scene so outrageous it would make history books burst into flames : <url>,300 features a sex scene so outrageous it would make history books burst into flames: http://t.co/QHaHVN3mp9
91,NO,rt <allcaps> <user> : <number> features a sex scene so outrageous it would make history books burst into flames : <url>,RT @redeyechicago: 300 features a sex scene so outrageous it would make history books burst into flames: http://t.co/QHaHVN3mp9
92,YES,rt <allcaps> <user> : union grove wi <allcaps> . flight for life has landed for an accident involving a school bus and another vehicle . nbc <allcaps> <number> news sky <number> cho,RT @NIFGALERTS: Union Grove WI.  Flight For Life has landed for an accident involving a school bus and another vehicle.  NBC5 News Sky5 cho
93,NO,<user> <user> <user> and there 's a leak in my boat,@soulofwit123 @ScottNotInVAN @hustledouble and there''s a leak in my boat
94,YES,rt <allcaps> <user> : police : mom tried to commit suicide by crashing car with baby inside <url> <hashtag> chicago,RT @chicagonewsnow: Police: Mom Tried To Commit Suicide By Crashing Car With Baby Inside http://t.co/lEUeSB7k2i #chicago
95,NO,"when my car hit that highway an there 's no traffic , i be just fuckin flying . i swear nobody wants to race me on the highway .","When my car hit that highway an there''s no traffic, I be just fuckin flying.  I swear nobody wants to race me on the highway."
96,NO,city work crews finally free <hashtag> car stuck in block of ice <url> <hashtag> heardonwbbm <number> <hashtag> local <hashtag> news,City Work Crews Finally Free #Car Stuck In Block Of Ice http://t.co/9m8hAaYsdS #heardonwbbm780 #local #news
97,NO,<user> only for disclosure . <repeat> when <allcaps> a fire <allcaps> starts <allcaps> to <allcaps> burn <allcaps>,@moonsovermihami only for Disclosure....WHEN A FIRE STARTS TO BURN
98,NO,rt <allcaps> <user> : <hashtag> westside accident on s independence blvd near w flournoy st <hashtag> traffic <hashtag> chicago <url>,RT @TotalTrafficCHI: #WestSide accident on S Independence Blvd near W Flournoy St #traffic #Chicago http://t.co/CsoUGxNhcn
99,NO,rt <allcaps> <user> : schoo jus needs to give me a break like fr / / / i jus need a break from everything,RT @ImmYungFInnese: Schoo jus needs to give me a break like fr /// I jus need a break from everything
100,YES,gotomatabei : give a man a fire and hell be warm for a few hours set a man on fire and hell be warm for . <repeat> <url>,gotomatabei: Give a man a fire and hell be warm for a few hours Set a man on fire and hell be warm for... http://t.co/LcujR2Ifu0
101,NO,"i do n't burn bridges that i ca n't afford to burn . so if your one of them , sorry even you ca n't afford my loyalty ?","I don''t burn bridges that I can''t afford to burn. So if your one of them, sorry even you can''t afford my loyalty?"
102,NO,"rt <allcaps> <user> : michigan doctor missing <number> months after car found in ind. ditch , family asking for any info : <url> http : / /","RT @ABC7Chicago: Michigan doctor missing 3 months after car found in Ind. ditch, family asking for any info: http://t.co/3PkLlZ0RK8 http://"
103,NO,<user> i could go for a dead heat between coltimus prime and conquest titan . id have no complaints with that . <smile>,@pbjer103 i could go for a dead heat between Coltimus Prime and Conquest Titan.  id have no complaints with that.  :)
104,NO,"<user> girl broke up with me , walked out and then came back in because her car was stuck in the snow and needed a push <hashtag> awkwardbreakup","@jimmyfallon Girl broke up with me, walked out and then came back in because her car was stuck in the snow and needed a push #awkwardbreakup"
105,NO,it 's so hot in thompson like i think they are trying to burn us alive,it''s so hot in Thompson like I think they are trying to burn us alive
106,NO,rt <allcaps> <user> : recent story we did shows long wait times for chicago fire dept. ambulances . not good records kept on this . - <user> <hashtag> a,RT @BetterGov: Recent story we did shows long wait times for Chicago Fire Dept. ambulances. Not good records kept on this. -@AndyShawBGA #a
107,YES,<user> <user> i 'd looooooove to have a wb <allcaps> fireplace . stovetop campfire will have to do for now .,@_Mark_S @bifrojm I''d looooooove to have a WB fireplace. Stovetop campfire will have to do for now.
108,NO,rt <allcaps> <user> : theyre bringing the fire . were bringing the fuel . <hashtag> mia <allcaps> vssa <allcaps> <hashtag> winfromwithin,RT @Gatorade: Theyre bringing the fire. Were bringing the fuel. #MIAvsSA #WinFromWithin
109,YES,woman dead following <hashtag> woodstock <hashtag> fire <url> <hashtag> local <hashtag> news <hashtag> fatal,Woman Dead Following #Woodstock #Fire http://t.co/lfvgfbtuq7 #local #news #fatal
110,NO,"there goes urlacher , adding fuel to the bears meatball-fan fire .","There goes Urlacher, adding fuel to the Bears meatball-fan fire."
111,NO,you 've been in a car accident : what do you do now ? <url> <hashtag> infographic,You''ve been in a car accident: What do you do now? http://t.co/i1HoNGoUTC #infographic
112,NO,gulfstream park : jamaican smoke faces softer company in friday 's feature : the grade <number> - placed jamaican smoke wi . <repeat> <url>,Gulfstream Park: Jamaican Smoke faces softer company in Friday''s feature: The Grade 1-placed Jamaican Smoke wi... http://t.co/4PD19OG4hD
113,NO,"i can handle a lot of lies on sons of anarchy , but gemma 's lying to jax about the car accident in s <number> really pisses me off .","I can handle a lot of lies on Sons of Anarchy, but Gemma''s lying to Jax about the car accident in s5 really pisses me off."
114,NO,bitcoin firm ceo <allcaps> found dead in suspected suicide fox news : cnbc <allcaps> . combitcoin firm ceo <allcaps> found dead in suspected . <repeat> <url>,Bitcoin firm CEO found dead in suspected suicide  Fox News: CNBC.comBitcoin firm CEO found dead in suspected ... http://t.co/eMRjVtdKgp
115,YES,this zeds dead mashup is fire ?,This Zeds dead mashup is fire ?
116,NO,"rt <allcaps> <user> : autumn radtke , ceo <allcaps> of virtual currency exchange that accepts bitcoins , found dead in singapore police investigating http :","RT @MarketsWiki: Autumn Radtke, CEO of virtual currency exchange that accepts Bitcoins, found dead in Singapore police investigating http:"
117,NO,"illinois <allcaps> bicycle <allcaps> lawyers <allcaps> chicago , illinois bike accident injury . <repeat> : illinois bicycle lawyers at keating law o . <repeat> <url>","ILLINOIS BICYCLE LAWYERS Chicago, Illinois Bike Accident Injury ...: Illinois Bicycle Lawyers at Keating Law O... http://t.co/UrYNQLISZs"
118,NO,"<user> back in fall ' <number> i was in car accident <elong> poster child for seatbelts . i made up tea of valerian , skullcap & jamaican dogwood . i slept","@Shoq Back in Fall ''83 I was in car accident   Poster child for seatbelts.  I made up tea of valerian, skullcap & jamaican dogwood. I slept"
119,NO,<hashtag> kush <hashtag> dope <hashtag> remedy <hashtag> loud <hashtag> loudpack <hashtag> burn <hashtag> ogkush <hashtag> og <hashtag> smoke <hashtag> blunts <hashtag> braindead <hashtag> itsnoodlez <hashtag> hsg <url>,#Kush #dope #remedy #loud #loudpack #burn #ogkush #og #smoke #blunts #BrainDead #ItsNoodlez #hsg http://t.co/3bvmgBapmE
120,NO,u pull up on my car bitch ima smoke ? yo top <url>,U pull up on my car bitch ima smoke ?yo top http://t.co/VjG9QpIsmp
121,NO,<user> smoke smoke smoke smoke smoke,@DoMe_Rightt smoke smoke smoke smoke smoke
122,NO,<user> i would like excel to die in a fire . my bro is a financial exec with accenture and the spreadsheets he navigates aredaunting .,@rhappe I would like Excel to die in a fire. My bro is a financial exec with Accenture and the spreadsheets he navigates aredaunting.
123,NO,<user> i hope you get in a car wreck,@cheerfreak004 I hope you get in a car wreck
124,NO,rt <allcaps> <user> : city work crews finally free car stuck in block of ice <url> <hashtag> chicago,RT @chicagonewsnow: City Work Crews Finally Free Car Stuck In Block Of Ice http://t.co/f78bnym4cM #chicago
125,NO,orange line service suspended near midway after smoke reported under train <url>,Orange Line service suspended near Midway after smoke reported under train http://t.co/3nuNqpOswB
126,YES,<hashtag> tbt <allcaps> <allcaps> my first car that i bought . <repeat> totaled it in an accident by getting side swiped ! <repeat> oh how i 've <url>,#TBT My first car that I bought... Totaled it in an accident by getting side swiped!!! Oh how I''ve http://t.co/BkjogFsL4X
127,YES,"<number> i guess the car hit a building , car comes back clear & valid <hashtag> chicago <hashtag> gagepark","009: I guess the car hit a building, car comes back clear & valid #Chicago #GagePark"
128,YES,<url> follow me on facebook my yung fire starters ? <repeat>,https://t.co/wfKfGtc4LU follow me on Facebook my yung fire starters ????????
129,NO,rt <allcaps> <user> : if carlos boozer 's help defense was a fireman everybody in need of assistance would burn alive in an inferno,RT @LoneStatus: If Carlos Boozer''s help defense was a fireman everybody in need of assistance would burn alive in an inferno
130,YES,rt <allcaps> <user> : -LRB- aurora -RRB- randall road closed <allcaps> in both directions b / w sullivan & indian trail b / c of a crash involving a pedestrian .,RT @sondrasolarte: (Aurora)  Randall Road CLOSED in both directions b/w Sullivan & Indian Trail b/c of a crash involving a pedestrian.
131,NO,"<user> next time someone tells you that guns do n't kill people , people kill people send them a link to that story .","@KagroX Next time someone tells you that Guns Don''t Kill People, People Kill People Send them a link to that story."
132,NO,i caught my girlfriend in traffic and we gave eachother this look and started cheeaaasing . lol,I caught my girlfriend in traffic and we gave eachother this look and started cheeaaasing. Lol
133,NO,"if i 'm <number> minutes late for a date because i got into a car accident , that 's an excuse . if i 'm late because i overslept , that 's an excuse too","if i''m 10 minutes late for a date because i got into a car accident, that''s an excuse. if i''m late because i overslept, that''s an excuse too"
134,YES,update : arson suspected . multiple fatalities have been reportd at scene police cu not confirm the report cbs <allcaps> detroit <url>,Update: Arson Suspected. Multiple fatalities have been reportd at scene police cu not confirm the report CBS Detroit http://t.co/GvRVomSWpQ
135,NO,rt <allcaps> <user> : at least <number> young men in recent months have died after being tasered by police in miami-dade : <url>,RT @Newyorkist: At least 4 young men in recent months have died after being tasered by police in Miami-Dade: http://t.co/AdNiuFHVIr
136,YES,rt <allcaps> <user> : police blocking traffic on wadsworth in beach park after a garbage truck collided w / a lake county sheriff suv <allcaps> <url> .,RT @ChicagoDrives: Police blocking traffic on Wadsworth in Beach Park after a garbage truck collided w/ a Lake County Sheriff SUV http://t.
137,NO,"designing <hashtag> fire systems for flammable , combustible liquids : <url> <hashtag> cse <allcaps> mag","Designing #fire systems for flammable, combustible liquids: http://t.co/eOdG3wnRUX #CSEmag"
138,NO,<user> ctfu but do i got ta come up there ? cuz i 'll flattened that bitch tires & set da car on fire,@__FinessinQueen Ctfu But Do I Gotta Come Up There ? Cuz I''ll Flattened That Bitch Tires & Set Da Car On Fire
139,YES,inbound dan ryan -LRB- i <number> / <number> -RRB- express lanes are blocked <allcaps> before the stevenson -LRB- i <number> -RRB- with a crash . locals remain open . <url>,Inbound Dan Ryan (I-90/94) Express Lanes are BLOCKED before the Stevenson (I-55) with a crash. Locals remain open. http://t.co/s5fSRE0HDZ
140,YES,police : mom tried to commit suicide by crashing car with baby inside <url> <hashtag> chicago,Police: Mom Tried To Commit Suicide By Crashing Car With Baby Inside http://t.co/ACmzeuVbD9 #chicago
141,YES,"indiana state police trooper injured in i <number> crash : three people , including an indiana state . <repeat> <url> <hashtag> chicago <hashtag> news","Indiana State Police trooper injured in I-65 crash: Three people, including an Indiana State... http://t.co/xeBbhxU9of #Chicago #News"
142,NO,setengah jam bisa <smile> lol <user> : <hashtag> karenaindonesiasatu mandi pagi berapa jam ?,Setengah jam bisa :D lol@MentionSimi: #KarenaIndonesiaSatu mandi pagi berapa jam ?
